id,Number,sentiment,text
50,17703,1,"Training hangs when using DistributedDataParallel in two pod on two nodes . <!-- A clear and concise description of what the bug is. -->
Training hangs when using DistributedDataParallel in two pod on nodes.
The problem **occasionally** happens  and can not be reproduced each time. 
The pods were started by k8s using flannel network. The physical nodes are connected by 10Ge ethernet.

Training started normally, but hanged in the middle of training process.
![image](https://user-images.githubusercontent.com/41627739/53853400-4860ec80-4000-11e9-9929-678b7547f630.png)
Then there was no output again. The training process did not exit for servel hours.
We found that the GPU utilization  was always 100% on both two nodes.
![image](https://user-images.githubusercontent.com/41627739/53852922-a096ef00-3ffe-11e9-828c-6d38e8d5dd68.png)
After we added NCCL_DEBUG=WARN before the training command, we found the WARN as follows.
On on pod:
_worker0-0d9gnb:15:91 [3] include/socket.h 398 NCCL WARN Call to **write** failed : Connection reset  by peer.
worker0-0d9gnb:15:91 [3] transport.cu:153 NCCL WARN transport.cu:153 ->2 [Proxy thread error]_
On the other pod:
_worker0-0d9gnb:15:91 [3] include/socket.h 398 NCCL WARN Call to **recv** failed : Connection reset  by peer.
worker0-0d9gnb:15:91 [3] transport.cu:153 NCCL WARN transport.cu:153 ->2 [Proxy thread error]_
<!-- If you have a code sample, error messages, stack traces, please provide it here as well -->

## Environment
Training code is pull from https://github.com/pytorch/examples/tree/master/imagenet.
Model is Resnet. We used 8 V100s to train (4 on each node).
Batch size was set 8, 32 or 128 per GPU.
The network rate is about 500 MB/s to synchronize the gradients.

 - PyTorch Version (e.g., 1.0): both 1.0 and 0.4.1
 - OS (e.g., Linux): Ubunut 16.04
 - How you installed PyTorch (, , source): pip
 - Build command you used (if compiling from source): None
 - Python version: 3.6
 - CUDA/cuDNN version: CUDA 9.0/cuDNN 7.1.2
 - GPU models and configuration: V100 with NVLink
 - Any other relevant information:
. []"
682,5463,0,"ONNX export protobufs leak file paths from file system. This is bad for build reproducibility, since file paths may change between systems. The file paths come from SourceLocation which we started exporting in c7cb6a795e550ef2373d8127e120744db16b61cf

CC @jamesr66a . []"
100,19149,0,"Make operators like logsumexp and cumsum operate over dimension 0 by default (or at least for 1D arrays). It's pretty ridiculous that, for a 1D input like ,  still requires you to specify you're operating over dimension 0.

In particular  will error, saying that it needs a dim argument.  works.

My suggestion is that, at the very least for 1D inputs, the default dim you operate over is set to 0. This is a problem for  and , just to name two.

cc @jlin27 @mruberry @rgommers. []"
606,5486,0,"Tensors don't gracefully compare to NoneType. 
at . ['python\r\nimport torch\r\n[torch.Tensor(), None, None].count(None)\r\n\r\n#Traceback (most recent call last):\r\n#  File ""<stdin>"", line 1, in <module>\r\n#  File "".../lib/python2.7/site-packages/torch/tensor.py"", line 312, in __eq__\r\n#    return self.eq(other)\r\n#TypeError: eq received an invalid combination of arguments - got (NoneType), but expected one of:\r\n# * (float value)\r\n#      didn\'t match because some of the arguments have invalid types: (NoneType)\r\n# * (torch.FloatTensor other)\r\n#      didn\'t match because some of the arguments have invalid types: (NoneType)\r\n']"
652,4336,0,"Linking Error: ../libATen.so.1: undefined reference to functions from NNPACK and some other libs.... Hi, when I build the CPU version from source, I met the following issue. I am using Python 3.5, Ubuntu 16.04. Does anyone know how to fix it? Thanks a lot!

nnp_convolution_kernel_gradient'
> ../libATen.so.1: undefined reference to pthreadpool_create'
> ../libATen.so.1: undefined reference to nnp_convolution_inference'
> ../libATen.so.1: undefined reference to nnp_convolution_kernel_gradient'
> ../libATen.so.1: undefined reference to pthreadpool_create'
> ../libATen.so.1: undefined reference to nnp_convolution_inference'
> ../libATen.so.1: undefined reference to nnp_convolution_kernel_gradient'
> ../libATen.so.1: undefined reference to pthreadpool_create'
> ../libATen.so.1: undefined reference to nnp_convolution_inference'
> ../libATen.so.1: undefined reference to nnp_convolution_kernel_gradient'
> ../libATen.so.1: undefined reference to pthreadpool_create'
> ../libATen.so.1: undefined reference to nnp_convolution_inference'
> ../libATen.so.1: undefined reference to . []"
580,18873,0,Run shellcheck on OSS builds. []
170,19253,0,"torch.pow() in a script module produces an error. ## 🐛 Bug

The backward of torch.pow() in a traced module produces an error when the input is on cuda.

> RuntimeError:
Expected tensor to have CUDA Backend, but got tensor with CPU Backend (while checking arguments for CUDA_tensor_apply4) (checkBackend at ../aten/src/ATen/TensorUtils.cpp:202)

The backward is defined in torch/csrc/jit/symbolic_script.cpp.
I think the reason is that the backend of the first argument of torch.where() is always CPU.



## To Reproduce

The following model is the one in
https://github.com/pytorch/examples/blob/master/mnist/main.py
but I just inserted torch.pow().



## Environment
PyTorch version: 1.1.0a0+7e73783
Is debug build: No
CUDA used to build PyTorch: 9.2.88

OS: CentOS Linux release 7.5.1804 (Core)
GCC version: (GCC) 4.8.5 20150623 (Red Hat 4.8.5-28)
CMake version: version 3.12.2

Python version: 3.7
Is CUDA available: Yes
CUDA runtime version: 9.2.88
GPU models and configuration:
GPU 0: Tesla P100-PCIE-16GB
GPU 1: Tesla P100-PCIE-16GB

Nvidia driver version: 396.26
cuDNN version: Could not collect

Versions of relevant libraries:
[pip] numpy==1.15.4
[pip] numpydoc==0.8.0
[pip] torch==1.1.0a0+7e73783
[pip] torchvision==0.2.2.post3
[conda] blas                      1.0                         mkl
[conda] magma-cuda90              2.5.0                         1    pytorch
[conda] magma-cuda92              2.5.0                         1    pytorch
[conda] mkl                       2019.1                      144
[conda] mkl-include               2019.3                      199
[conda] mkl-service               1.1.2            py37he904b0f_5
[conda] mkl_fft                   1.0.6            py37hd81dba3_0
[conda] mkl_random                1.0.2            py37hd81dba3_0
[conda] torch                     1.1.0a0+7e73783           dev_0    <develop>
[conda] torchvision               0.2.2.post3              pypi_0    pypi

. ['\r\ndef pow_0(self,\r\n          exponent: float):\r\n    def backward(grad_output):\r\n        grad_self = torch.where(torch.tensor(exponent == 0.0), torch.zeros_like(self), grad_output * exponent * torch.pow(self, exponent - 1))\r\n        return grad_self, None\r\n    return torch.pow(self, exponent), backward\r\n', '\r\nimport torch\r\nimport torch.nn as nn\r\nimport torch.nn.functional as F\r\n\r\nclass Net(nn.Module):\r\n    def __init__(self):\r\n        super(Net, self).__init__()\r\n        self.conv1 = nn.Conv2d(1, 20, 5, 1)\r\n        self.conv2 = nn.Conv2d(20, 50, 5, 1)\r\n        self.fc1 = nn.Linear(4*4*50, 500)\r\n        self.fc2 = nn.Linear(500, 10)\r\n\r\n    def forward(self, x):\r\n        x = F.relu(self.conv1(x))\r\n        x = F.max_pool2d(x, 2, 2)\r\n        x = F.relu(self.conv2(x))\r\n        x = F.max_pool2d(x, 2, 2)\r\n        x = x.view(64, 4*4*50)\r\n        x = self.fc1(x)\r\n        x = F.relu(x)\r\n        x = self.fc2(x)\r\n        x = torch.pow(x, 1.1)\r\n        x = F.log_softmax(x, dim=1)\r\n        return x\r\n\r\nm = Net().cuda()\r\nx = torch.randn(64, 1, 28, 28, requires_grad=True).cuda()\r\ntraced_net = torch.jit.trace(m, x)\r\ntraced_output = traced_net(x)\r\ntgt = torch.randn(traced_output.size()).cuda()\r\ntraced_output.backward(tgt)\r\n']"
175,5826,0,"UserWarning: tensor1/other is not broadcastable to self, but they have the same number of elements. Falling back to deprecated pointwise behavior. - OS: Ubuntu 16.04.3 LTS (GNU/Linux 4.4.0-1038-aws x86_64)
- PyTorch version:  0.4.0a0+7f864bb (Source), and 0.3.1 (Pip).

- How you installed PyTorch (conda, pip, source): Both Pip and Source
- Python version: Python2 and Python3
- CUDA/cuDNN version: Cuda 9, cuDNN v7
- GPU models and configuration: Tesla K80        
- GCC version (if compiling from source): gcc version 5.4.0 20160609 (Ubuntu 5.4.0-6ubuntu1~16.04.5)


When using the Pip version (Python2 & 3), I am getting these errors when using the  L-BFGS and Adam optimizers: 


Running optimization with ADAM:


 
Running optimization with L-BFGS:



This is my feval function: 



And this is how I run it: 




If I run the above code with the latest Github version, I get this error which happens in a completely different area: 




So I am not sure if the above error is still related to the Pip issues, if something got changed/broken, etc... . [""\r\n/usr/local/lib/python2.7/dist-packages/torch/legacy/optim/adam.py:65: UserWarning: tensor1 is not broadcastable to self, but they have the same number of elements.  Falling back to deprecated pointwise behavior.\r\n  x.addcdiv_(-stepSize, state['m'], state['denom'])\r\n"", ""\r\n('<optim.lbfgs>', 'creating recyclable direction/step/history buffers')\r\n/usr/local/lib/python2.7/dist-packages/torch/legacy/optim/lbfgs.py:197: UserWarning: other is not broadcastable to self, but they have the same number of elements.  Falling back to deprecated pointwise behavior.\r\n  x.add_(t, d)\r\n"", '\r\nnum_calls = [0]\r\ndef feval(x):\r\n  num_calls[0] += 1\r\n  net.updateOutput(x.cuda())\r\n  grad = net.updateGradInput(x.cuda(), dy.cuda())\r\n  loss = 0\r\n  for mod in content_losses:\r\n    loss = loss + mod.loss\r\n  for mod in style_losses:\r\n    loss = loss + mod.loss\r\n  return loss, grad.view(grad.nelement())\r\n', '\r\noptim_state = None\r\nif params.optimizer == \'lbfgs\':\r\n  optim_state = {\r\n    ""maxIter"": params.num_iterations,\r\n    ""verbose"": True,\r\n    ""tolX"": -1,\r\n    ""tolFun"": -1,\r\n  }\r\n  if params.lbfgs_num_correction > 0:\r\n    optim_state.nCorrection = params.lbfgs_num_correction\r\nelif params.optimizer == \'adam\':\r\n    optim_state = {\r\n      ""learningRate"": params.learning_rate,\r\n    }\r\n\r\n# Run optimization.\r\nif params.optimizer == \'lbfgs\':\r\n  print(""Running optimization with L-BFGS"")\r\n  x, losses = optim.lbfgs(feval, img, optim_state)\r\nelif params.optimizer == \'adam\':\r\n  print(""Running optimization with ADAM"")\r\n  for t in xrange(params.num_iterations):\r\n    x, losses = optim.adam(feval, img, optim_state)\r\n', '\r\nTraceback (most recent call last):\r\n  File ""test2.py"", line 124, in <module>\r\n    net.updateOutput(content_image_caffe)\r\n  File ""/usr/local/lib/python2.7/dist-packages/torch/legacy/nn/Sequential.py"", line 36, in updateOutput\r\n    currentOutput = module.updateOutput(currentOutput)\r\n  File ""/usr/local/lib/python2.7/dist-packages/torch/legacy/nn/SpatialConvolution.py"", line 84, in updateOutput\r\n    self._viewWeight()\r\n  File ""/usr/local/lib/python2.7/dist-packages/torch/legacy/nn/SpatialConvolution.py"", line 75, in _viewWeight\r\n    self.gradWeight = self.gradWeight.view(self.nOutputPlane, self.nInputPlane * self.kH * self.kW)\r\nRuntimeError: invalid argument 2: size \'[64 x 27]\' is invalid for input with 0 elements at /home/ubuntu/pytorch/aten/src/TH/THStorage.c:41\r\n']"
386,10751,0,"[docs] Error in documentation for fft normalization. The primary fft equation in the documentation [here](https://github.com/pytorch/pytorch/blob/8013dac43d2acb592cab75317f17d4f9c5b9eb6a/torch/_torch_docs.py#L5303) is 

However, from experimentation it seems the  1/N factor  should not be there for the forward transform. 

Here is the relevant line:
https://github.com/pytorch/pytorch/blob/8013dac43d2acb592cab75317f17d4f9c5b9eb6a/torch/_torch_docs.py#L5303

The inverse transform equation (with the 1/N) is consistent with the behavior of the implementation.

Note, the documentation is accurate for , , but this only makes sense when if that 1/N factor isn't there in the main equation above. 

Note, the documentation for  is also accurate for , but again this only makes sense if the 1/N factor isn't there in the main equation above.

Lastly, the documentation for  is a mix of two problems. [This line](https://github.com/pytorch/pytorch/blob/8013dac43d2acb592cab75317f17d4f9c5b9eb6a/torch/_torch_docs.py#L5493) says 

This says ""multiply"" instead of ""divide"" (as in fft). This is consistent with the primary equation, but it is not consistent with the implementation. It should be . ['   X[\\omega_1, \\dots, \\omega_d] =\r\n        \\frac{1}{\\prod_{i=1}^d N_i} \\sum_{n_1=0}^{N_1} \\dots \\sum_{n_d=0}^{N_d} x[n_1, \\dots, n_d]\r\n         e^{-j\\ 2 \\pi \\sum_{i=0}^d \\frac{\\omega_i n_i}{N_i}},\r\n', 'If normalized is set to True, this normalizes the result by multiplying it with [sqrt(N)]']"
147,15916,0,"Where to download pytorch=0.2.0_4. I specifically need pytorch=0.2.0_4 to test a project built on this version (https://github.com/oawiles/X2Face) but can't find this anywhere on https://pytorch.org/get-started/previous-versions/, nor does  work. Is there any way I can install this specific version?. []"
515,23738,0,"Python 3.5 conda nightlies don't work. Reproducer in a Python 3.5 conda environment:

. [""\r\nconda install -c pytorch pytorch-nightly                      \r\nCollecting package metadata (current_repodata.json): done\r\nSolving environment: failed with current_repodata.json, will retry with next repodata source.\r\nInitial quick solve with frozen env failed.  Unfreezing env and trying again.                                                    \r\nSolving environment: failed with current_repodata.json, will retry with next repodata source.\r\nCollecting package metadata (repodata.json): done\r\nSolving environment: failed\r\nInitial quick solve with frozen env failed.  Unfreezing env and trying again.                                                    \r\nSolving environment: failed\r\n\r\nUnsatisfiableError: The following specifications were found\r\nto be incompatible with the existing python installation in your environment:                                                    \r\n\r\n  - pytorch-nightly -> python[version='>=2.7,<2.8.0a0,>=3.6,<3.7.0a0,>=3.7,<3.8.0a0']                                            \r\n\r\nIf python is on the left-most side of the chain, that's the version you've asked for.                                            \r\nWhen python appears to the right, that indicates that the thing on the left is somehow                                           \r\nnot available for the python version you are constrained to.  Your current python version                                        \r\nis (python=3.5).  Note that conda will not change your python version to a different minor version                               \r\nunless you explicitly specify that.\r\n\r\nThe following specifications were found to be incompatible with each other:                                                      \r\n\r\n\r\n\r\nPackage certifi conflicts for:\r\npytorch-nightly -> numpy[version='>=1.11'] -> mkl_random[version='>=1.0.2,<2.0a0'] -> numpy-base[version='>=1.0.2,<2.0a0'] -> python[version='>=2.7,<2.8.0a0,>=3.6,<3.7.0a0,>=3.7,<3.8.0a0'] -> pip -> wheel -> setuptools -> certifi[version='>=2016.09']         \r\npython=3.5 -> pip -> wheel -> setuptools -> certifi[version='>=2016.09']                                                         \r\nPackage pip conflicts for:\r\npython=3.5 -> pip\r\npytorch-nightly -> numpy[version='>=1.11'] -> mkl_random[version='>=1.0.2,<2.0a0'] -> numpy-base[version='>=1.0.2,<2.0a0'] -> python[version='>=2.7,<2.8.0a0,>=3.6,<3.7.0a0,>=3.7,<3.8.0a0'] -> pip\r\nPackage wheel conflicts for:\r\npython=3.5 -> pip -> wheel\r\npytorch-nightly -> numpy[version='>=1.11'] -> mkl_random[version='>=1.0.2,<2.0a0'] -> numpy-base[version='>=1.0.2,<2.0a0'] -> python[version='>=2.7,<2.8.0a0,>=3.6,<3.7.0a0,>=3.7,<3.8.0a0'] -> pip -> wheel                                                       \r\nPackage setuptools conflicts for:\r\npython=3.5 -> pip -> wheel -> setuptools\r\npytorch-nightly -> numpy[version='>=1.11'] -> mkl_random[version='>=1.0.2,<2.0a0'] -> numpy-base[version='>=1.0.2,<2.0a0'] -> python[version='>=2.7,<2.8.0a0,>=3.6,<3.7.0a0,>=3.7,<3.8.0a0'] -> pip -> wheel -> setuptools     \r\n""]"
